order_id;order_item_id;product_id;seller_id;shipping_limit_date;price;freight_value;customer_id;order_status;order_purchase_date;order_purchase_timestamp;order_approved_at;order_delivered_carrier_date;order_delivered_customer_date;order_estimated_delivery_date;product_category_name;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm;date;day_of_week_name;day_of_week;cos_dow;sin_dow;day_of_year;cos_doy;sin_doy;week_of_year_name;week_of_year;cos_woy;sin_woy;is_weekend;is_month_start;is_month_end;is_national_holiday;is_black_friday
5d169e74fbced395f079ddcc33445dc1;1;5526b1ae9ab2688cf600783cece249df;0b90b6df587eb83608a64ea8b390cf07;2018-06-26 17:58:44;110,44;14,11;5207b0ef4cd1e2df50d660995a6ca90d;delivered;2018-06-22;2018-06-22 17:33:54;2018-06-22 17:58:44;2018-06-26 11:53:00;2018-06-30 12:36:44;2018-07-20;computers_accessories;49,0;385,0;1,0;200,0;16,0;16,0;16,0;2018-06-22;Friday;5;-0,9009688679024191;-0,433883739117558;173;-0,9863240225317866;0,16481784665719793;2018-06-18;25;-0,991417825013754;0,1307313896698013;0;0;0;0;0
5d169e74fbced395f079ddcc33445dc1;2;5526b1ae9ab2688cf600783cece249df;0b90b6df587eb83608a64ea8b390cf07;2018-06-26 17:58:44;110,44;14,11;5207b0ef4cd1e2df50d660995a6ca90d;delivered;2018-06-22;2018-06-22 17:33:54;2018-06-22 17:58:44;2018-06-26 11:53:00;2018-06-30 12:36:44;2018-07-20;computers_accessories;49,0;385,0;1,0;200,0;16,0;16,0;16,0;2018-06-22;Friday;5;-0,9009688679024191;-0,433883739117558;173;-0,9863240225317866;0,16481784665719793;2018-06-18;25;-0,991417825013754;0,1307313896698013;0;0;0;0;0
5d169e74fbced395f079ddcc33445dc1;3;5526b1ae9ab2688cf600783cece249df;0b90b6df587eb83608a64ea8b390cf07;2018-06-26 17:58:44;110,44;14,11;5207b0ef4cd1e2df50d660995a6ca90d;delivered;2018-06-22;2018-06-22 17:33:54;2018-06-22 17:58:44;2018-06-26 11:53:00;2018-06-30 12:36:44;2018-07-20;computers_accessories;49,0;385,0;1,0;200,0;16,0;16,0;16,0;2018-06-22;Friday;5;-0,9009688679024191;-0,433883739117558;173;-0,9863240225317866;0,16481784665719793;2018-06-18;25;-0,991417825013754;0,1307313896698013;0;0;0;0;0
5d169e74fbced395f079ddcc33445dc1;4;5526b1ae9ab2688cf600783cece249df;0b90b6df587eb83608a64ea8b390cf07;2018-06-26 17:58:44;110,44;14,11;5207b0ef4cd1e2df50d660995a6ca90d;delivered;2018-06-22;2018-06-22 17:33:54;2018-06-22 17:58:44;2018-06-26 11:53:00;2018-06-30 12:36:44;2018-07-20;computers_accessories;49,0;385,0;1,0;200,0;16,0;16,0;16,0;2018-06-22;Friday;5;-0,9009688679024191;-0,433883739117558;173;-0,9863240225317866;0,16481784665719793;2018-06-18;25;-0,991417825013754;0,1307313896698013;0;0;0;0;0
5d17efea0be94cdb2964031a1eab75dc;1;a1efe4a86746c22541813e22e1d23e33;da8622b14eb17ae2831f4ac5b9dab84a;2017-03-23 10:57:14;129,9;20,99;7e531f641ecdf9f963183853812cfb59;delivered;2017-03-13;2017-03-13 10:57:14;2017-03-13 10:57:14;2017-03-20 02:47:41;2017-04-05 12:03:38;2017-04-07;bed_bath_table;52,0;289,0;1,0;1950,0;34,0;9,0;33,0;2017-03-13;Monday;1;1,0;0,0;72;0,3261441535642696;0,945320046913132;2017-03-13;11;0,2437033343056383;0,969849825925805;0;0;0;0;0
5d1aca6ae03324b5398c241b3b402be7;1;c1dfd7dc17df380ed269d0fc905f6e22;4830e40640734fc1c52cd21127c341d4;2018-06-13 14:02:11;49,99;11,15;b36aecddfe5ccb0971ba9de40729416e;delivered;2018-06-11;2018-06-11 13:34:54;2018-06-11 14:02:11;2018-06-12 15:05:00;2018-06-13 19:59:46;2018-06-20;housewares;53,0;413,0;2,0;600,0;16,0;16,0;16,0;2018-06-11;Monday;1;1,0;0,0;162;-0,9377159910299093;0,3474028211842774;2018-06-11;24;-0,9685337293000545;0,24888233205297766;0;0;0;0;0
5d1af85a51beb3a9787bdbe3152a024b;1;d04857e7b4b708ee8b8b9921163edba3;9f505651f4a6abe901a56cdc21508025;2018-06-28 09:55:23;67,99;9,23;16b5fd683d2eaa014db25dce0960a3a0;delivered;2018-06-25;2018-06-25 13:42:39;2018-06-26 09:55:23;2018-06-26 14:59:00;2018-06-27 17:34:27;2018-07-05;computers_accessories;33,0;1127,0;2,0;450,0;16,0;4,0;20,0;2018-06-25;Monday;1;1,0;0,0;176;-0,9935128947338007;0,11371951458594969;2018-06-25;26;-0,9999428921516786;0,010687021817909162;0;0;0;0;0
5d2360b577af310633223b53506dcfaa;1;1600dcf1cea8c0c83702e07b577ab231;6560211a19b47992c3666cc44a7e94c0;2018-06-15 11:55:13;44,0;23,03;5859cd71917f97747721166e9289fe6e;delivered;2018-06-13;2018-06-13 11:33:10;2018-06-13 11:55:13;2018-06-13 09:52:00;2018-06-29 19:12:05;2018-07-05;watches_gifts;57,0;181,0;4,0;250,0;16,0;2,0;20,0;2018-06-13;Wednesday;3;-0,22252093395631434;0,9749279121818236;164;-0,9491110448902284;0,31494162072895193;2018-06-11;24;-0,9685337293000545;0,24888233205297766;0;0;0;0;0
5d245c97223bf9ad03cb5568dba7ea7f;1;82e4ad16521ca131d95e198d507db370;128639473a139ac0f3e5f5ade55873a5;2018-05-21 09:57:10;18,9;13,47;734f171dd5a2ff5e2a21ac1dbb163b28;delivered;2018-05-16;2018-05-16 09:35:16;2018-05-16 09:57:10;2018-05-18 14:11:00;2018-05-23 18:32:46;2018-06-07;electronics;56,0;343,0;1,0;150,0;19,0;12,0;16,0;2018-05-16;Wednesday;3;-0,22252093395631434;0,9749279121818236;136;-0,6952253139408722;0,7187918772884232;2018-05-14;20;-0,743034022833669;0,6692536446756302;0;0;0;0;0
5d246b537802d7ec7fbcf84ba7e43199;1;f35927953ed82e19d06ad3aac2f06353;669ae81880e08f269a64487cfb287169;2017-05-07 21:02:39;115,0;16,51;e2f21fbbc2e620c9aa5e3a4b418095db;delivered;2017-05-01;2017-05-01 20:47:54;2017-05-01 21:02:39;2017-05-03 10:48:06;2017-05-09 08:16:12;2017-05-29;books_general_interest;39,0;724,0;1,0;450,0;20,0;20,0;20,0;2017-05-01;Monday;1;1,0;0,0;121;-0,48878539428899265;0,8724040568049612;2017-05-01;18;-0,561960120844802;0,8271643262255062;0;1;0;1;0
5d27ea6de8d9187a253180f20045dd3c;1;53b36df67ebb7c41585e8d54d6772e08;4869f7a5dfa277a7dca6462dcf3b52b2;2017-10-02 15:35:14;134,9;12,44;e10b0382148f93e9b71137e85ff8bbe1;delivered;2017-09-26;2017-09-26 15:18:21;2017-09-26 15:35:14;2017-09-28 13:00:14;2017-10-03 21:44:05;2017-10-18;watches_gifts;33,0;523,0;3,0;584,0;16,0;11,0;13,0;2017-09-26;Tuesday;2;0,6234898018587336;0,7818314824680298;269;-0,08483487790576538;-0,9963950238187231;2017-09-25;39;-0,016030151277539328;-0,9998715088700244;0;0;0;0;0
5d2c4c38fbd5a94f21fc1f9c2bad2696;1;93c902b021a9e594f658ab1b0351602a;2e90cb1677d35cfe24eef47d441b7c87;2018-03-30 12:30:40;97,9;11,31;3c8f17b0e8d76f1b20bfe61915bd53ed;delivered;2018-03-26;2018-03-26 12:14:03;2018-03-26 12:30:40;2018-03-27 12:10:47;2018-03-29 23:32:27;2018-04-06;electronics;60,0;390,0;7,0;1250,0;26,0;10,0;18,0;2018-03-26;Monday;1;1,0;0,0;85;0,10837701279187609;0,9941098647022418;2018-03-26;13;0,005343587199691008;0,9999857229360024;0;0;0;0;0
5d2d954e72e7ec31baa0a784aa82a1d6;1;e5ae72c62ebfa708624f5029d609b160;9c0e69c7bf2619675bbadf47b43f655a;2017-07-27 02:50:25;61,9;15,18;2d1abb9c4b05dc849f5fb26c75f3d710;delivered;2017-07-20;2017-07-20 11:20:15;2017-07-21 02:50:25;2017-07-24 17:37:39;2017-08-01 22:08:02;2017-08-11;computers_accessories;60,0;367,0;1,0;156,0;18,0;12,0;15,0;2017-07-20;Thursday;4;-0,900968867902419;0,43388373911755823;201;-0,9504567035349151;-0,3108569682435036;2017-07-17;29;-0,9391767329985204;-0,34343422105874344;0;0;0;0;0
5d2e7157465c583b526adf7d226d9623;1;4fe644d766c7566dbc46fb851363cb3b;c31eff8334d6b3047ed34bebd4d62c36;2018-05-23 10:12:36;99,99;12,34;0c18e52b37750f951f6ff01e8b9fc351;delivered;2018-05-16;2018-05-16 09:52:34;2018-05-16 10:12:36;2018-05-22 14:47:00;2018-06-05 21:37:48;2018-06-11;art;48,0;1232,0;1,0;1700,0;65,0;6,0;50,0;2018-05-16;Wednesday;3;-0,22252093395631434;0,9749279121818236;136;-0,6952253139408722;0,7187918772884232;2018-05-14;20;-0,743034022833669;0,6692536446756302;0;0;0;0;0
5d2ff43aa9d044bfeee7a47f21b05f8e;1;5c77339ada5044e33450d5c2660692e0;4c2b230173bb36f9b240f2b8ac11786e;2018-06-14 00:21:47;49,9;7,39;d4e97f030d21e570183fcf7997ed9efb;delivered;2018-06-10;2018-06-10 00:00:40;2018-06-10 00:21:47;2018-06-12 11:33:00;2018-06-13 16:58:38;2018-06-25;sports_leisure;33,0;2146,0;1,0;150,0;16,0;16,0;11,0;2018-06-10;Sunday;7;0,6234898018587334;-0,7818314824680299;161;-0,9316013725767187;0,36348161248290634;2018-06-04;23;-0,9316220428524196;0,3634286302308673;1;0;0;0;0
5d30afe97f086b0a5cd532422514c3b1;1;1600dcf1cea8c0c83702e07b577ab231;6560211a19b47992c3666cc44a7e94c0;2018-07-09 04:33:36;44,0;7,57;82723e224e9ab5346fcbcb7ffa88c8f5;delivered;2018-07-04;2018-07-04 14:20:40;2018-07-05 16:31:20;2018-07-05 13:14:00;2018-07-06 17:04:12;2018-07-18;watches_gifts;57,0;181,0;4,0;250,0;16,0;2,0;20,0;2018-07-04;Wednesday;3;-0,22252093395631434;0,9749279121818236;185;-0,9991655196610109;-0,04084439154329611;2018-07-02;27;-0,9939854593785795;-0,10951212966586925;0;0;0;0;0
5d322f251f819899cfcc89e316e4f4d2;1;e68a5a5626c4b1bfc5ca78202f898300;7a67c85e85bb2ce8582c35f2203ad736;2017-05-25 01:25:27;199,99;12,6;bc885bb1e1900615d4ddc8d81396e5fe;delivered;2017-05-19;2017-05-19 23:55:17;2017-05-20 01:25:27;2017-05-23 10:19:31;2017-05-24 16:47:39;2017-06-02;cool_stuff;53,0;940,0;1,0;2100,0;42,0;25,0;15,0;2017-05-19;Friday;5;-0,9009688679024191;-0,433883739117558;139;-0,7313781428679254;0,6819721490904629;2017-05-15;20;-0,743034022833669;0,6692536446756302;0;0;0;0;0
5d33903bb05adb5e3110148fef46e92e;1;d017a2151d543a9885604dc62a3d9dcc;6560211a19b47992c3666cc44a7e94c0;2018-01-05 17:53:38;49,0;15,79;bf7c8f97ec53670a016b95248a03528e;delivered;2017-12-31;2017-12-31 17:42:13;2017-12-31 17:53:38;2018-01-02 16:29:14;2018-01-13 19:51:39;2018-01-30;fashion_bags_accessories;59,0;93,0;7,0;250,0;16,0;2,0;11,0;2017-12-31;Sunday;7;0,6234898018587334;-0,7818314824680299;365;0,9999907524084426;-0,004300592702981974;2017-12-25;52;0,999771575129327;-0,021372823010176355;1;0;1;0;0
5d3600123565a48b65ad1ae42b48ae9e;1;b59b5899ecf4bcc294a72fdd48adaa94;ea8482cd71df3c1969d7b9473ff13abc;2018-06-11 18:31:17;28,89;7,39;a7086654d09a3fadfc0ed962acba11d6;delivered;2018-06-03;2018-06-03 18:16:27;2018-06-03 18:31:18;2018-06-04 14:34:00;2018-06-06 19:22:33;2018-06-28;telephony;55,0;419,0;3,0;225,0;17,0;6,0;13,0;2018-06-03;Sunday;7;0,6234898018587334;-0,7818314824680299;154;-0,881191653407483;0,47275920928627757;2018-05-28;22;-0,8812173696966286;0,4727112727077231;1;0;0;0;0
5d38e21bcfe6ead5e9e882d4f8c828b1;1;d2f5484cbffe4ca766301b21ab9246dd;36a968b544695394e4e9d7572688598f;2018-06-06 17:57:21;12,88;7,87;77288bb8fa44aa8f566bee266398f2ef;delivered;2018-05-29;2018-05-29 17:31:32;2018-05-29 17:57:21;2018-05-30 17:32:00;2018-06-01 19:42:35;2018-06-21;computers_accessories;51,0;448,0;1,0;180,0;16,0;9,0;16,0;2018-05-29;Tuesday;2;0,6234898018587336;0,7818314824680298;149;-0,8373211953118121;0,5467112728685939;2018-05-28;22;-0,8812173696966286;0,4727112727077231;0;0;0;0;0
5d3a31f4c1c7625511f6d9b2bdc3b20a;1;6cdd53843498f92890544667809f1595;ccc4bbb5f32a6ab2b7066a4130f114e3;2018-06-14 05:16:17;364,0;64,58;5f48af50fd9393286c1016a7e62bcc1d;delivered;2018-06-10;2018-06-10 20:02:59;2018-06-12 05:16:17;2018-06-12 16:19:00;2018-06-22 12:58:39;2018-07-11;health_beauty;51,0;625,0;1,0;900,0;25,0;12,0;38,0;2018-06-10;Sunday;7;0,6234898018587334;-0,7818314824680299;161;-0,9316013725767187;0,36348161248290634;2018-06-04;23;-0,9316220428524196;0,3634286302308673;1;0;0;0;0
5d3a8d8e8b6ececb6cecca1da56f46fc;1;593236d0ff46b4299b4787fb8d43f7f0;0dd184061fb0eaa7ca37932c68ab91c5;2018-07-03 10:50:23;69,0;50,28;4272c6ce1a89b920614cbec367be628c;delivered;2018-06-28;2018-06-28 10:29:06;2018-06-28 10:50:23;2018-06-29 11:49:00;2018-07-05 22:08:23;2018-07-23;industry_commerce_and_business;44,0;1396,0;2,0;7225,0;16,0;103,0;25,0;2018-06-28;Thursday;4;-0,900968867902419;0,43388373911755823;179;-0,998056320853012;0,062318379354325076;2018-06-25;26;-0,9999428921516786;0,010687021817909162;0;0;0;0;0
5d3a8d8e8b6ececb6cecca1da56f46fc;2;593236d0ff46b4299b4787fb8d43f7f0;0dd184061fb0eaa7ca37932c68ab91c5;2018-07-03 10:50:23;69,0;50,28;4272c6ce1a89b920614cbec367be628c;delivered;2018-06-28;2018-06-28 10:29:06;2018-06-28 10:50:23;2018-06-29 11:49:00;2018-07-05 22:08:23;2018-07-23;industry_commerce_and_business;44,0;1396,0;2,0;7225,0;16,0;103,0;25,0;2018-06-28;Thursday;4;-0,900968867902419;0,43388373911755823;179;-0,998056320853012;0,062318379354325076;2018-06-25;26;-0,9999428921516786;0,010687021817909162;0;0;0;0;0
5d3a8d8e8b6ececb6cecca1da56f46fc;3;593236d0ff46b4299b4787fb8d43f7f0;0dd184061fb0eaa7ca37932c68ab91c5;2018-07-03 10:50:23;69,0;50,28;4272c6ce1a89b920614cbec367be628c;delivered;2018-06-28;2018-06-28 10:29:06;2018-06-28 10:50:23;2018-06-29 11:49:00;2018-07-05 22:08:23;2018-07-23;industry_commerce_and_business;44,0;1396,0;2,0;7225,0;16,0;103,0;25,0;2018-06-28;Thursday;4;-0,900968867902419;0,43388373911755823;179;-0,998056320853012;0,062318379354325076;2018-06-25;26;-0,9999428921516786;0,010687021817909162;0;0;0;0;0
5d3f222240daf1828555fdd6fe03acc7;1;08a58dc963320d6073623382b9ceb920;8e8a7ce9f2f970dc00e2acf6f6e199f6;2018-04-09 20:15:18;129,0;15,78;4d8cc2879f5397191606002e0a23d373;delivered;2018-04-03;2018-04-03 11:37:07;2018-04-03 20:15:18;2018-04-05 21:19:24;2018-04-11 21:17:30;2018-04-26;computers_accessories;56,0;2590,0;5,0;400,0;17,0;7,0;13,0;2018-04-03;Tuesday;2;0,6234898018587336;0,7818314824680298;93;-0,029025013321975237;0,9995786855478958;2018-04-02;14;-0,11482201413160008;0,9933860805702698;0;0;0;0;0
5d438c27071139d7c8b5d47e9faed993;1;b756577e274d3a4793fc27209d7072db;11bfa66332777660bd0640ee84d47006;2018-02-07 09:31:05;10,99;11,85;37fc16e6f7454488690917f99c907505;delivered;2018-02-01;2018-02-01 09:05:50;2018-02-01 09:31:16;2018-02-03 00:42:48;2018-02-17 14:22:15;2018-03-01;health_beauty;57,0;1502,0;1,0;200,0;16,0;4,0;16,0;2018-02-01;Thursday;4;-0,900968867902419;0,43388373911755823;32;0,8522748088519838;0,5230943033491326;2018-01-29;5;0,8241496338390009;0,5663721224098525;0;1;0;0;0
5d472ca2aec9170cb16cd9f094ef8a85;1;b4fc7e84dcaf2fcf3edb234e30362929;c3867b4666c7d76867627c2f7fb22e21;2017-06-27 10:30:28;115,0;18,06;d1b41dd641373df00470ed35022f15bd;delivered;2017-06-19;2017-06-19 20:37:05;2017-06-20 10:31:57;2017-06-21 08:07:50;2017-06-29 14:24:37;2017-07-12;sports_leisure;55,0;3876,0;1,0;1300,0;22,0;27,0;22,0;2017-06-19;Monday;1;1,0;0,0;170;-0,976508846196619;0,21547731504673012;2017-06-19;25;-0,991417825013754;0,1307313896698013;0;0;0;0;0
5d4823ead7848e3fcf42c8fe91cd697e;1;06abf4be826ed1d548e8a22a3d75d912;bbf9ad41dca6603e614efcdad7aab8c4;2017-03-28 06:54:29;599,0;38,81;abe891a02257382ca0f14e237c098c5e;delivered;2017-03-22;2017-03-22 06:54:29;2017-03-22 06:54:29;2017-03-22 10:52:14;2017-04-07 17:24:37;2017-04-26;health_beauty;59,0;1811,0;6,0;5250,0;56,0;17,0;40,0;2017-03-22;Wednesday;3;-0,22252093395631434;0,9749279121818236;81;0,17647097349152166;0,984305844499033;2017-03-20;12;0,1254317956100953;0,9921022450584553;0;0;0;0;0
5d4a1a39a8e54051757df8e8f570c8bd;1;423a6644f0aa529e8828ff1f91003690;e59aa562b9f8076dd550fcddf0e73491;2018-08-08 13:15:23;440,0;30,06;dc014c2e4c6478e34deec3e0031680ee;delivered;2018-08-06;2018-08-06 13:05:41;2018-08-06 13:15:23;2018-08-07 11:12:00;2018-08-10 21:04:01;2018-08-16;agro_industry_and_commerce;54,0;2352,0;3,0;5800,0;30,0;30,0;20,0;2018-08-06;Monday;1;1,0;0,0;218;-0,8204859638785327;-0,5716666713027052;2018-08-06;32;-0,757168135079666;-0,6532200358378337;0;0;0;0;0
5d4aa068372bd9c8e056357446f19e6b;1;bb50f2e236e5eea0100680137654686c;f7ba60f8c3f99e7ee4042fdef03b70c4;2018-04-19 12:35:29;330,0;10,07;80f1da109c3348abf3ad13821c6d962a;delivered;2018-04-11;2018-04-11 23:00:38;2018-04-13 12:35:29;2018-04-16 19:03:57;2018-04-17 18:36:50;2018-04-27;health_beauty;60,0;2644,0;6,0;400,0;34,0;4,0;22,0;2018-04-11;Wednesday;3;-0,22252093395631434;0,9749279121818236;101;-0,16587819893463143;0,986146248341595;2018-04-09;15;-0,2333246106828222;0,9723989027398733;0;0;0;0;0
5d4b951a36d28b50e981ff69e62e2414;1;89321f94e35fc6d7903d36f74e351d40;16090f2ca825584b5a147ab24aa30c86;2018-08-06 13:10:14;27,9;12,86;f7cff8f8b5ad72782c2d8ade091d3878;delivered;2018-08-02;2018-08-02 12:07:37;2018-08-02 13:10:14;2018-08-03 13:05:00;2018-08-07 21:22:09;2018-08-14;food;59,0;982,0;1,0;150,0;17,0;13,0;13,0;2018-08-02;Thursday;4;-0,900968867902419;0,43388373911755823;214;-0,8578494977869301;-0,5139010013093103;2018-07-30;31;-0,8301553996559674;-0,5575320729985326;0;0;0;0;0
5d4ef7be8a0a3d0f0991bfc92e6bce32;1;7340a3839a1de1e99d149b8cf052a2ec;4a3ca9315b744ce9f8e9374361493884;2017-08-15 15:10:15;69,9;15,24;7a978996d97636ab682a47e1ec07d7be;delivered;2017-08-08;2017-08-08 15:00:29;2017-08-09 15:10:15;2017-08-11 16:01:21;2017-08-17 17:36:48;2017-08-30;bed_bath_table;56,0;536,0;1,0;800,0;45,0;15,0;35,0;2017-08-08;Tuesday;2;0,6234898018587336;0,7818314824680298;220;-0,8003361849976323;-0,5995514915196489;2017-08-07;32;-0,757168135079666;-0,6532200358378337;0;0;0;0;0
5d4f5212371724259b175c9e1a1064fc;1;cfb763496d9fc48751a27db4fd02aa2d;391fc6631aebcf3004804e51b40bcf1e;2017-09-20 11:43:43;49,95;16,79;9534eefb05c89b50b207e58c511f6888;delivered;2017-09-11;2017-09-11 11:29:12;2017-09-11 11:43:43;2017-09-13 16:41:25;2017-09-25 18:42:41;2017-10-09;bed_bath_table;38,0;168,0;2,0;350,0;25,0;9,0;19,0;2017-09-11;Monday;1;1,0;0,0;254;-0,33628873017668287;-0,9417589340994617;2017-09-11;37;-0,25405422318235227;-0,9671899770382298;0;0;0;0;0
5d4f7c285f497d34734c73d0db2cf236;1;29fd9022374ff3fef2e8f82c39b4133e;4a3ca9315b744ce9f8e9374361493884;2018-04-06 15:11:54;69,9;12,88;8e85b6f2c0f14714b7a1cafaf9c4eed3;delivered;2018-04-02;2018-04-02 14:53:01;2018-04-02 15:11:54;2018-04-04 18:24:52;2018-04-11 17:38:50;2018-04-18;bed_bath_table;57,0;427,0;1,0;800,0;45,0;15,0;35,0;2018-04-02;Monday;1;1,0;0,0;92;-0,011826390691832589;0,9999300657962057;2018-04-02;14;-0,11482201413160008;0,9933860805702698;0;0;0;0;0
5d4f99cbe5d36d97c16689770008cfc1;1;fa381a4a9af65ea5fc8f3829214045f9;70eea00b476a314817cefde4aad4f89a;2017-08-01 17:23:19;260,0;21,31;1a9af959246e8b02fc642b87dd09642c;delivered;2017-07-25;2017-07-25 11:02:16;2017-07-26 17:23:19;2017-07-27 15:46:35;2017-08-03 16:29:08;2017-08-16;sports_leisure;60,0;1351,0;7,0;3050,0;62,0;10,0;22,0;2017-07-25;Tuesday;2;0,6234898018587336;0,7818314824680298;206;-0,9202385798054075;-0,3913578365610259;2017-07-24;30;-0,8911192520994189;-0,4537691908203688;0;0;0;0;0
5d502df088caeaef73c83de571ef31d7;1;7e6c4a0bf900e259f50ba63331fd2785;6560211a19b47992c3666cc44a7e94c0;2018-02-26 00:26:53;75,0;14,28;3ed3b8e6500fffcf751b8861174195f3;delivered;2018-02-19;2018-02-19 23:20:19;2018-02-20 00:26:53;2018-02-21 16:22:26;2018-03-10 16:36:36;2018-03-16;watches_gifts;59,0;755,0;2,0;250,0;16,0;2,0;11,0;2018-02-19;Monday;1;1,0;0,0;50;0,6523456189565257;0,7579216274973472;2018-02-19;8;0,5707679517128266;0,8211114085783636;0;0;0;0;0
5d5128a0dbb59102263b66505895c98f;1;aca2eb7d00ea1a7b8ebd4e68314663af;955fee9216a65b617aa5c0531780ce60;2017-08-04 16:10:12;75,0;20,02;063d4a3e8b18f528d4695e3faad38ec8;delivered;2017-07-28;2017-07-28 15:56:14;2017-07-28 16:10:12;2017-08-01 16:22:42;2017-08-09 21:47:41;2017-08-24;furniture_decor;44,0;903,0;6,0;2600,0;50,0;10,0;30,0;2017-07-28;Friday;5;-0,9009688679024191;-0,433883739117558;209;-0,898825465016444;-0,4383067230125192;2017-07-24;30;-0,8911192520994189;-0,4537691908203688;0;0;0;0;0
5d586b9ec73856b3d60e387282a1294f;1;e61c78a7343d82c0539d27df0f7dfc31;da8622b14eb17ae2831f4ac5b9dab84a;2017-07-18 22:43:41;219,9;17,17;62253c7b50cc45ba18d3f7f83c21d1d4;delivered;2017-07-12;2017-07-12 22:25:08;2017-07-12 22:43:41;2017-07-18 18:41:10;2017-07-25 22:13:55;2017-08-01;bed_bath_table;60,0;268,0;1,0;2700,0;41,0;8,0;36,0;2017-07-12;Wednesday;3;-0,22252093395631434;0,9749279121818236;193;-0,984115542601034;-0,17752914918703497;2017-07-10;28;-0,9736318101415252;-0,22812518116274869;0;0;0;0;0
5d5b6b66aff814c78983f7f220014db9;1;ed2067a9c1f79553088a3c67b99a9f97;cbd996ad3c1b7dc71fd0e5f5df9087e2;2018-02-13 01:50:17;56,97;12,74;32280a7cfdc367286166cb31eb81b8b6;delivered;2018-02-05;2018-02-05 00:46:08;2018-02-05 01:50:17;2018-02-05 23:17:24;2018-02-09 01:24:48;2018-03-05;food;52,0;919,0;1,0;750,0;16,0;12,0;15,0;2018-02-05;Monday;1;1,0;0,0;36;0,8142923779467267;0,580454927809098;2018-02-05;6;0,7501439180617594;0,6612746042265288;0;0;0;0;0
5d5bb894cb86c2b5aff1513531e63055;1;a92930c327948861c015c919a0bcb4a8;6560211a19b47992c3666cc44a7e94c0;2018-05-02 04:10:51;78,0;15,43;466f25f318b9280d1422a5c4e9a491bf;delivered;2018-04-24;2018-04-24 18:34:02;2018-04-25 04:10:51;2018-04-25 11:38:00;2018-05-02 22:03:55;2018-05-17;watches_gifts;59,0;319,0;4,0;250,0;16,0;2,0;20,0;2018-04-24;Tuesday;2;0,6234898018587336;0,7818314824680298;114;-0,38044736628785164;0,9248025743285089;2018-04-23;17;-0,4585244857575084;0,8886817742931451;0;0;0;0;0
5d69d7fc898ffd0d71682e3c41cbcf4b;1;dc52f0f5d3ec37a93eaf956cde4e5d2c;6560211a19b47992c3666cc44a7e94c0;2018-05-16 16:31:16;49,0;12,79;834881fcc1058894ba5170875c942055;delivered;2018-05-10;2018-05-10 16:19:07;2018-05-10 16:32:41;2018-05-11 11:45:00;2018-05-17 17:32:18;2018-05-29;watches_gifts;60,0;539,0;7,0;400,0;16,0;2,0;20,0;2018-05-10;Thursday;4;-0,900968867902419;0,43388373911755823;130;-0,6174672802835514;0,7865965660866021;2018-05-07;19;-0,6572567037282032;0,7536667867196597;0;0;0;0;0
5d6b252b7498a940c9faa592213429e6;1;b0961721fd839e9982420e807758a2a6;1f50f920176fa81dab994f9023523100;2017-04-09 22:15:14;59,9;17,16;2a88f869ff60c357f6e00e6dded4442f;delivered;2017-04-03;2017-04-03 22:00:31;2017-04-03 22:15:14;2017-04-08 11:14:37;2017-04-19 14:24:05;2017-05-04;garden_tools;59,0;341,0;2,0;1850,0;37,0;22,0;40,0;2017-04-03;Monday;1;1,0;0,0;93;-0,029025013321975237;0,9995786855478958;2017-04-03;14;-0,11482201413160008;0,9933860805702698;0;0;0;0;0
5d6b252b7498a940c9faa592213429e6;2;b0961721fd839e9982420e807758a2a6;1f50f920176fa81dab994f9023523100;2017-04-09 22:15:14;59,9;17,16;2a88f869ff60c357f6e00e6dded4442f;delivered;2017-04-03;2017-04-03 22:00:31;2017-04-03 22:15:14;2017-04-08 11:14:37;2017-04-19 14:24:05;2017-05-04;garden_tools;59,0;341,0;2,0;1850,0;37,0;22,0;40,0;2017-04-03;Monday;1;1,0;0,0;93;-0,029025013321975237;0,9995786855478958;2017-04-03;14;-0,11482201413160008;0,9933860805702698;0;0;0;0;0
5d6b252b7498a940c9faa592213429e6;3;b0961721fd839e9982420e807758a2a6;1f50f920176fa81dab994f9023523100;2017-04-09 22:15:14;59,9;17,16;2a88f869ff60c357f6e00e6dded4442f;delivered;2017-04-03;2017-04-03 22:00:31;2017-04-03 22:15:14;2017-04-08 11:14:37;2017-04-19 14:24:05;2017-05-04;garden_tools;59,0;341,0;2,0;1850,0;37,0;22,0;40,0;2017-04-03;Monday;1;1,0;0,0;93;-0,029025013321975237;0,9995786855478958;2017-04-03;14;-0,11482201413160008;0,9933860805702698;0;0;0;0;0
5d6b252b7498a940c9faa592213429e6;4;b0961721fd839e9982420e807758a2a6;1f50f920176fa81dab994f9023523100;2017-04-09 22:15:14;59,9;17,16;2a88f869ff60c357f6e00e6dded4442f;delivered;2017-04-03;2017-04-03 22:00:31;2017-04-03 22:15:14;2017-04-08 11:14:37;2017-04-19 14:24:05;2017-05-04;garden_tools;59,0;341,0;2,0;1850,0;37,0;22,0;40,0;2017-04-03;Monday;1;1,0;0,0;93;-0,029025013321975237;0,9995786855478958;2017-04-03;14;-0,11482201413160008;0,9933860805702698;0;0;0;0;0
